Epoch,Total Event,Max,Min,Mean,Std Dev
2489,13,2,1,1.3,0.483046
2490,14,2,1,1.4,0.516398
2491,10,1,1,1,0
2492,10,1,1,1,0
2493,10,1,1,1,0
2494,11,2,1,1.1,0.316228
2495,12,2,1,1.2,0.421637
2496,11,2,1,1.1,0.316228
2497,10,1,1,1,0
2498,10,1,1,1,0
2499,10,1,1,1,0
2500,10,1,1,1,0
2501,10,1,1,1,0
2502,10,1,1,1,0
2503,10,1,1,1,0
2504,10,1,1,1,0
2505,10,1,1,1,0
2506,10,1,1,1,0
2507,11,2,1,1.1,0.316228
2508,11,2,1,1.1,0.316228
2509,11,2,1,1.1,0.316228
2510,11,2,1,1.1,0.316228
2511,11,2,1,1.1,0.316228
2512,11,2,1,1.1,0.316228
2513,11,2,1,1.1,0.316228
2514,11,2,1,1.1,0.316228
2515,13,2,1,1.3,0.483046
2516,12,2,1,1.2,0.421637
2517,12,2,1,1.2,0.421637
2518,11,2,1,1.1,0.316228
2519,10,1,1,1,0
2520,10,1,1,1,0
2521,11,2,1,1.1,0.316228
2522,11,2,1,1.1,0.316228
2523,10,1,1,1,0
2524,10,1,1,1,0
2525,10,1,1,1,0
2526,10,1,1,1,0
2527,11,2,1,1.1,0.316228
2528,10,1,1,1,0
2529,11,2,1,1.1,0.316228
2530,14,2,1,1.4,0.516398
2531,12,2,1,1.2,0.421637
2532,11,2,1,1.1,0.316228
2533,11,2,1,1.1,0.316228
2534,11,2,1,1.1,0.316228
2535,10,1,1,1,0
2536,12,2,1,1.2,0.421637
2537,12,2,1,1.2,0.421637
2538,11,2,1,1.1,0.316228
2539,12,2,1,1.2,0.421637
2540,11,2,1,1.1,0.316228
2541,12,2,1,1.2,0.421637
2542,10,1,1,1,0
2543,12,2,1,1.2,0.421637
2544,12,2,1,1.2,0.421637
2545,11,2,1,1.1,0.316228
2546,11,2,1,1.1,0.316228
2547,10,1,1,1,0
2548,10,1,1,1,0
2549,10,1,1,1,0
2550,11,2,1,1.1,0.316228
2551,10,1,1,1,0
2552,10,1,1,1,0
2553,10,1,1,1,0
2554,13,2,1,1.3,0.483046
2555,12,2,1,1.2,0.421637
2556,10,1,1,1,0
2557,10,1,1,1,0
2558,10,1,1,1,0
2559,10,1,1,1,0
2560,10,1,1,1,0
2561,10,1,1,1,0
2562,10,1,1,1,0
2563,13,2,1,1.3,0.483046
2564,14,2,1,1.4,0.516398
2565,12,2,1,1.2,0.421637
2566,11,2,1,1.1,0.316228
2567,10,1,1,1,0
2568,10,1,1,1,0
2569,10,1,1,1,0
2570,11,2,1,1.1,0.316228
2571,11,2,1,1.1,0.316228
2572,10,1,1,1,0
2573,14,3,1,1.4,0.699206
2574,12,2,1,1.2,0.421637
2575,12,2,1,1.2,0.421637
2576,11,2,1,1.1,0.316228
2577,10,1,1,1,0
2578,13,2,1,1.3,0.483046
2579,13,2,1,1.3,0.483046
2580,10,1,1,1,0
2581,11,2,1,1.1,0.316228
2582,11,2,1,1.1,0.316228
2583,11,2,1,1.1,0.316228
2584,10,1,1,1,0
2585,11,2,1,1.1,0.316228
2586,11,2,1,1.1,0.316228
2587,10,1,1,1,0
2588,10,1,1,1,0
2589,10,1,1,1,0
2590,10,1,1,1,0
2591,10,1,1,1,0
2592,10,1,1,1,0
2593,10,1,1,1,0
2594,11,2,1,1.1,0.316228
2595,10,1,1,1,0
2596,13,3,1,1.3,0.674949
2597,12,2,1,1.2,0.421637
2598,11,2,1,1.1,0.316228
2599,10,1,1,1,0
2600,10,1,1,1,0
2601,11,2,1,1.1,0.316228
2602,11,2,1,1.1,0.316228
2603,10,1,1,1,0
2604,10,1,1,1,0
2605,10,1,1,1,0
2606,10,1,1,1,0
2607,10,1,1,1,0
2608,11,2,1,1.1,0.316228
2609,11,2,1,1.1,0.316228
2610,12,2,1,1.2,0.421637
2611,11,2,1,1.1,0.316228
2612,10,1,1,1,0
2613,10,1,1,1,0
2614,11,2,1,1.1,0.316228
2615,10,1,1,1,0
2616,10,1,1,1,0
2617,10,1,1,1,0
2618,11,2,1,1.1,0.316228
2619,12,2,1,1.2,0.421637
2620,12,2,1,1.2,0.421637
2621,10,1,1,1,0
2622,10,1,1,1,0
2623,10,1,1,1,0
2624,11,2,1,1.1,0.316228
2625,12,2,1,1.2,0.421637
2626,11,2,1,1.1,0.316228
2627,10,1,1,1,0
2628,10,1,1,1,0
2629,10,1,1,1,0
2630,10,1,1,1,0
2631,10,1,1,1,0
2632,10,1,1,1,0
2633,10,1,1,1,0
2634,10,1,1,1,0
2635,10,1,1,1,0
2636,10,1,1,1,0
2637,10,1,1,1,0
2638,10,1,1,1,0
2639,10,1,1,1,0
2640,10,1,1,1,0
2641,10,1,1,1,0
2642,10,1,1,1,0
2643,10,1,1,1,0
2644,10,1,1,1,0
2645,10,1,1,1,0
2646,10,1,1,1,0
2647,11,2,1,1.1,0.316228
2648,10,1,1,1,0
2649,11,2,1,1.1,0.316228
2650,10,1,1,1,0
2651,11,2,1,1.1,0.316228
2652,10,1,1,1,0
2653,10,1,1,1,0
2654,10,1,1,1,0
2655,10,1,1,1,0
2656,10,1,1,1,0
2657,10,1,1,1,0
2658,12,2,1,1.2,0.421637
2659,10,1,1,1,0
2660,11,2,1,1.1,0.316228
2661,10,1,1,1,0
2662,11,2,1,1.1,0.316228
2663,10,1,1,1,0
2664,10,1,1,1,0
2665,11,2,1,1.1,0.316228
2666,11,2,1,1.1,0.316228
2667,11,2,1,1.1,0.316228
2668,10,1,1,1,0
2669,10,1,1,1,0
2670,10,1,1,1,0
2671,10,1,1,1,0
2672,11,2,1,1.1,0.316228
2673,11,2,1,1.1,0.316228
2674,10,1,1,1,0
2675,10,1,1,1,0
2676,10,1,1,1,0
2677,10,1,1,1,0
2678,10,1,1,1,0
2679,11,2,1,1.1,0.316228
2680,10,1,1,1,0
2681,11,2,1,1.1,0.316228
2682,10,1,1,1,0
2683,11,2,1,1.1,0.316228
2684,10,1,1,1,0
2685,10,1,1,1,0
2686,10,1,1,1,0
2687,10,1,1,1,0
2688,10,1,1,1,0
2689,10,1,1,1,0
2690,10,1,1,1,0
2691,10,1,1,1,0
2692,10,1,1,1,0
2693,9,1,0,0.9,0.316228
2694,10,1,1,1,0
2695,10,1,1,1,0
2696,11,2,1,1.1,0.316228
2697,10,1,1,1,0
2698,10,1,1,1,0
2699,10,1,1,1,0
2700,10,1,1,1,0
2701,12,2,1,1.2,0.421637
2702,10,1,1,1,0
2703,11,2,1,1.1,0.316228
2704,11,2,1,1.1,0.316228
2705,11,2,1,1.1,0.316228
2706,10,1,1,1,0
2707,10,1,1,1,0
2708,10,1,1,1,0
2709,10,1,1,1,0
2710,10,1,1,1,0
2711,10,1,1,1,0
2712,10,1,1,1,0
2713,10,1,1,1,0
2714,10,1,1,1,0
2715,9,1,0,0.9,0.316228
2716,9,1,0,0.9,0.316228
2717,10,1,1,1,0
2718,10,1,1,1,0
2719,10,1,1,1,0
2720,10,1,1,1,0
2721,10,1,1,1,0
2722,10,1,1,1,0
2723,10,1,1,1,0
2724,10,1,1,1,0
2725,10,1,1,1,0
2726,10,1,1,1,0
2727,10,1,1,1,0
2728,11,2,1,1.1,0.316228
2729,10,1,1,1,0
2730,10,1,1,1,0
2731,11,2,1,1.1,0.316228
2732,11,2,1,1.1,0.316228
2733,9,1,0,0.9,0.316228
2734,9,1,0,0.9,0.316228
2735,7,1,0,0.7,0.483046
2736,10,1,1,1,0
2737,10,1,1,1,0
2738,10,1,1,1,0
2739,9,1,0,0.9,0.316228
2740,6,1,0,0.6,0.516398
2741,6,1,0,0.6,0.516398
2742,9,2,0,0.9,0.567646
2743,10,1,1,1,0
2744,9,1,0,0.9,0.316228
2745,8,1,0,0.8,0.421637
2746,8,1,0,0.8,0.421637
2747,7,1,0,0.7,0.483046
2748,8,1,0,0.8,0.421637
2749,6,1,0,0.6,0.516398
2750,6,1,0,0.6,0.516398
2751,9,1,0,0.9,0.316228
2752,8,1,0,0.8,0.421637
2753,9,1,0,0.9,0.316228
2754,6,1,0,0.6,0.516398
2755,6,1,0,0.6,0.516398
2756,6,1,0,0.6,0.516398
2757,3,1,0,0.3,0.483046
2758,4,1,0,0.4,0.516398
2759,7,1,0,0.7,0.483046
2760,6,1,0,0.6,0.516398
2761,6,1,0,0.6,0.516398
2762,10,1,1,1,0
2763,9,1,0,0.9,0.316228
2764,8,1,0,0.8,0.421637
2765,8,1,0,0.8,0.421637
2766,10,1,1,1,0
2767,10,1,1,1,0
2768,10,1,1,1,0
2769,10,1,1,1,0
2770,10,1,1,1,0
2771,10,1,1,1,0
2772,10,1,1,1,0
2773,9,1,0,0.9,0.316228
2774,9,1,0,0.9,0.316228
2775,7,1,0,0.7,0.483046
2776,6,1,0,0.6,0.516398
2777,5,1,0,0.5,0.527046
2778,4,1,0,0.4,0.516398
2779,5,1,0,0.5,0.527046
2780,4,1,0,0.4,0.516398
2781,4,1,0,0.4,0.516398
2782,3,1,0,0.3,0.483046
2783,2,1,0,0.2,0.421637
2784,5,1,0,0.5,0.527046
2785,4,1,0,0.4,0.516398
2786,5,1,0,0.5,0.527046
2787,6,1,0,0.6,0.516398
2788,4,1,0,0.4,0.516398
2789,5,1,0,0.5,0.527046
2790,3,1,0,0.3,0.483046
2791,5,1,0,0.5,0.527046
2792,5,1,0,0.5,0.527046
2793,4,1,0,0.4,0.516398
2794,4,1,0,0.4,0.516398
2795,4,1,0,0.4,0.516398
2796,4,1,0,0.4,0.516398
2797,2,1,0,0.2,0.421637
2798,2,1,0,0.2,0.421637
2799,3,1,0,0.3,0.483046
2800,5,1,0,0.5,0.527046
2801,7,1,0,0.7,0.483046
2802,7,1,0,0.7,0.483046
2803,7,1,0,0.7,0.483046
2804,6,1,0,0.6,0.516398
2805,5,1,0,0.5,0.527046
2806,4,1,0,0.4,0.516398
2807,3,1,0,0.3,0.483046
2808,4,1,0,0.4,0.516398
2809,4,1,0,0.4,0.516398
2810,5,1,0,0.5,0.527046
2811,3,1,0,0.3,0.483046
2812,3,1,0,0.3,0.483046
2813,3,1,0,0.3,0.483046
2814,3,1,0,0.3,0.483046
2815,2,1,0,0.2,0.421637
2816,1,1,0,0.1,0.316228
2817,1,1,0,0.1,0.316228
2818,1,1,0,0.1,0.316228
2819,2,1,0,0.2,0.421637
2820,2,1,0,0.2,0.421637
2821,2,1,0,0.2,0.421637
2822,2,1,0,0.2,0.421637
2823,2,1,0,0.2,0.421637
2824,3,1,0,0.3,0.483046
2825,3,1,0,0.3,0.483046
2826,3,1,0,0.3,0.483046
2827,3,1,0,0.3,0.483046
2828,2,1,0,0.2,0.421637
2829,2,1,0,0.2,0.421637
2830,1,1,0,0.1,0.316228
2831,1,1,0,0.1,0.316228
2832,1,1,0,0.1,0.316228
2833,2,1,0,0.2,0.421637
2834,2,1,0,0.2,0.421637
2835,2,1,0,0.2,0.421637
2836,2,1,0,0.2,0.421637
2837,1,1,0,0.1,0.316228
2838,2,1,0,0.2,0.421637
2839,1,1,0,0.1,0.316228
2840,1,1,0,0.1,0.316228
2841,3,1,0,0.3,0.483046
2842,3,1,0,0.3,0.483046
2843,3,1,0,0.3,0.483046
2844,3,1,0,0.3,0.483046
2845,3,1,0,0.3,0.483046
2846,3,1,0,0.3,0.483046
2847,2,1,0,0.2,0.421637
2848,3,1,0,0.3,0.483046
2849,6,1,0,0.6,0.516398
2850,6,1,0,0.6,0.516398
2851,6,1,0,0.6,0.516398
2852,6,1,0,0.6,0.516398
2853,4,1,0,0.4,0.516398
2854,2,1,0,0.2,0.421637
2855,1,1,0,0.1,0.316228
2856,1,1,0,0.1,0.316228
2857,2,1,0,0.2,0.421637
2858,2,1,0,0.2,0.421637
2859,1,1,0,0.1,0.316228
2860,1,1,0,0.1,0.316228
2861,1,1,0,0.1,0.316228
2862,2,1,0,0.2,0.421637
2863,2,1,0,0.2,0.421637
2864,2,1,0,0.2,0.421637
2865,2,1,0,0.2,0.421637
2866,1,1,0,0.1,0.316228
2867,1,1,0,0.1,0.316228
2868,2,1,0,0.2,0.421637
2869,3,1,0,0.3,0.483046
2870,4,1,0,0.4,0.516398
2871,3,1,0,0.3,0.483046
2872,4,1,0,0.4,0.516398
2873,3,1,0,0.3,0.483046
2874,3,1,0,0.3,0.483046
2875,4,1,0,0.4,0.516398
2876,4,1,0,0.4,0.516398
2877,5,1,0,0.5,0.527046
2878,6,1,0,0.6,0.516398
2879,6,1,0,0.6,0.516398
2880,4,1,0,0.4,0.516398
2881,5,1,0,0.5,0.527046
2882,5,1,0,0.5,0.527046
2883,3,1,0,0.3,0.483046
2884,2,1,0,0.2,0.421637
2885,2,1,0,0.2,0.421637
2886,2,1,0,0.2,0.421637
2887,1,1,0,0.1,0.316228
2888,3,1,0,0.3,0.483046
2889,3,1,0,0.3,0.483046
2890,2,1,0,0.2,0.421637
2891,3,1,0,0.3,0.483046
2892,2,1,0,0.2,0.421637
2893,3,1,0,0.3,0.483046
2894,2,1,0,0.2,0.421637
2895,1,1,0,0.1,0.316228
2896,2,1,0,0.2,0.421637
2897,1,1,0,0.1,0.316228
2898,1,1,0,0.1,0.316228
2899,1,1,0,0.1,0.316228
2900,1,1,0,0.1,0.316228
2901,2,1,0,0.2,0.421637
2902,1,1,0,0.1,0.316228
2903,1,1,0,0.1,0.316228
2904,1,1,0,0.1,0.316228
2905,1,1,0,0.1,0.316228
2906,1,1,0,0.1,0.316228
2907,1,1,0,0.1,0.316228
2908,1,1,0,0.1,0.316228
2909,1,1,0,0.1,0.316228
2910,1,1,0,0.1,0.316228
2911,1,1,0,0.1,0.316228
2912,1,1,0,0.1,0.316228
2913,1,1,0,0.1,0.316228
2914,1,1,0,0.1,0.316228
2915,1,1,0,0.1,0.316228
2916,1,1,0,0.1,0.316228
2917,1,1,0,0.1,0.316228
2918,2,1,0,0.2,0.421637
2919,1,1,0,0.1,0.316228
2920,1,1,0,0.1,0.316228
2921,1,1,0,0.1,0.316228
