Epoch,Total Events,Max events per LP,Mean,Std Dev
33976,1,1,0.005434783,0.073720978
33977,1,1,0.005434783,0.073720978
33978,1,1,0.005464481,0.073922127
33979,1,1,0.005464481,0.073922127
33980,1,1,0.005494505,0.074124932
33981,3,2,0.016393443,0.164931216
33982,2,1,0.011049724,0.104825266
33983,2,1,0.011049724,0.104825266
33984,1,1,0.005555556,0.074535599
33985,1,1,0.005555556,0.074535599
33986,1,1,0.005586592,0.074743509
33987,1,1,0.005586592,0.074743509
33988,1,1,0.005617978,0.074953169
33989,1,1,0.005617978,0.074953169
33990,1,1,0.005649718,0.075164603
33991,3,2,0.016853933,0.167221194
33992,1,1,0.005681818,0.075377836
33993,1,1,0.005681818,0.075377836
33994,1,1,0.005714286,0.075592895
33995,1,1,0.005714286,0.075592895
33996,1,1,0.005747126,0.075809804
33997,2,1,0.011494253,0.106900945
33998,4,2,0.022988506,0.184798687
33999,4,2,0.023121387,0.185326777
34000,1,1,0.005847953,0.076471911
34001,1,1,0.005882353,0.076696499
34002,1,1,0.005882353,0.076696499
34003,1,1,0.005882353,0.076696499
34004,1,1,0.005882353,0.076696499
34005,1,1,0.00591716,0.076923077
34006,1,1,0.00591716,0.076923077
34007,1,1,0.005952381,0.077151675
34008,1,1,0.005952381,0.077151675
34009,2,1,0.011904762,0.108781781
34010,2,1,0.011904762,0.108781781
34011,1,1,0.006024096,0.077615053
34012,1,1,0.006024096,0.077615053
34013,2,1,0.012121212,0.109760204
34014,5,2,0.02994012,0.203142472
34015,2,1,0.012195122,0.110092258
34016,1,1,0.006134969,0.078326045
34017,1,1,0.00617284,0.07856742
34018,1,1,0.00617284,0.07856742
34019,1,1,0.00621118,0.078811041
34020,3,2,0.018518519,0.175245071
34021,1,1,0.00625,0.079056942
34022,2,1,0.0125,0.111451261
34023,3,2,0.01875,0.176331413
34024,1,1,0.006329114,0.079555728
34025,3,2,0.018867925,0.176882215
34026,1,1,0.006369427,0.079808688
34027,1,1,0.006369427,0.079808688
34028,1,1,0.006410256,0.080064077
34029,5,2,0.031847134,0.238057905
34030,4,2,0.025806452,0.22644592
34031,2,2,0.012987013,0.161164593
34032,1,1,0.006493506,0.080582296
34033,1,1,0.006493506,0.080582296
34034,1,1,0.006535948,0.080845208
34035,1,1,0.006535948,0.080845208
34036,1,1,0.006578947,0.081110711
34037,1,1,0.006578947,0.081110711
34038,2,2,0.013245033,0.162757692
34039,3,2,0.01986755,0.181482733
34040,1,1,0.006666667,0.081649658
34041,1,1,0.006666667,0.081649658
34042,1,1,0.006666667,0.081649658
34043,1,1,0.006711409,0.081923192
34044,1,1,0.006711409,0.081923192
34045,1,1,0.006756757,0.082199494
34046,1,1,0.006756757,0.082199494
34047,1,1,0.006802721,0.08247861
34048,3,2,0.020408163,0.183921803
34049,2,2,0.01369863,0.165521178
34050,1,1,0.006896552,0.08304548
34051,1,1,0.006896552,0.08304548
34052,2,1,0.013888889,0.11743834
34053,2,1,0.013888889,0.11743834
34054,1,1,0.007042254,0.083918136
34055,3,2,0.020979021,0.186461923
34056,1,1,0.007092199,0.084215192
34057,1,1,0.007092199,0.084215192
34058,2,2,0.014285714,0.169030851
34059,2,2,0.014285714,0.169030851
34060,1,1,0.007194245,0.084818893
34061,1,1,0.007194245,0.084818893
34062,3,3,0.02173913,0.255376959
34063,3,3,0.02173913,0.255376959
34064,1,1,0.007246377,0.085125653
34065,1,1,0.007246377,0.085125653
34066,2,2,0.01459854,0.170871532
34067,4,2,0.028985507,0.239891368
34068,1,1,0.007352941,0.085749293
34069,1,1,0.007352941,0.085749293
34070,2,2,0.014814815,0.172132593
34071,4,2,0.029411765,0.241635675
34072,1,1,0.007462687,0.086386843
34073,1,1,0.007462687,0.086386843
34074,3,2,0.022556391,0.19330324
34075,7,2,0.051851852,0.307093221
34076,4,3,0.030534351,0.275651154
34077,6,3,0.045454545,0.323710274
34078,1,1,0.007751938,0.088045091
34079,3,2,0.023076923,0.195507077
34080,1,1,0.0078125,0.088388348
34081,1,1,0.0078125,0.088388348
34082,5,2,0.039370079,0.264322278
34083,19,4,0.147286822,0.560423601
34084,300,9,2.255639098,1.730537381
34085,1,1,0.006944444,0.083333333
34086,1,1,0.006944444,0.083333333
34087,1,1,0.006944444,0.083333333
34088,1,1,0.006944444,0.083333333
34089,1,1,0.006993007,0.083624201
34090,1,1,0.006993007,0.083624201
34091,1,1,0.006993007,0.083624201
34092,1,1,0.006993007,0.083624201
34093,1,1,0.006993007,0.083624201
34094,1,1,0.006993007,0.083624201
34095,1,1,0.007042254,0.083918136
34096,1,1,0.006993007,0.083624201
34097,1,1,0.007042254,0.083918136
34098,1,1,0.007042254,0.083918136
34099,2,1,0.014084507,0.118256572
34100,2,1,0.014084507,0.118256572
34101,1,1,0.007092199,0.084215192
34102,1,1,0.007092199,0.084215192
34103,1,1,0.007142857,0.084515425
34104,1,1,0.007142857,0.084515425
34105,1,1,0.007194245,0.084818893
34106,1,1,0.007194245,0.084818893
34107,2,2,0.014492754,0.170251306
34108,4,2,0.028776978,0.23903326
34109,1,1,0.00729927,0.085435766
34110,1,1,0.00729927,0.085435766
34111,1,1,0.00729927,0.085435766
34112,1,1,0.00729927,0.085435766
34113,1,1,0.007352941,0.085749293
34114,1,1,0.007352941,0.085749293
34115,1,1,0.007352941,0.085749293
34116,1,1,0.007352941,0.085749293
34117,1,1,0.007407407,0.086066297
34118,1,1,0.007407407,0.086066297
34119,2,2,0.014925373,0.172773685
34120,2,2,0.014925373,0.172773685
34121,2,1,0.015037594,0.122162485
34122,4,2,0.029850746,0.210273667
34123,1,1,0.007633588,0.087370406
34124,1,1,0.007633588,0.087370406
34125,1,1,0.007692308,0.087705802
34126,1,1,0.007692308,0.087705802
34127,1,1,0.007692308,0.087705802
34128,1,1,0.007692308,0.087705802
34129,1,1,0.007751938,0.088045091
34130,2,1,0.015503876,0.124027223
34131,3,2,0.023076923,0.195507077
34132,1,1,0.0078125,0.088388348
34133,1,1,0.0078125,0.088388348
34134,1,1,0.007874016,0.088735651
34135,1,1,0.007874016,0.088735651
34136,1,1,0.007936508,0.089087081
34137,1,1,0.007936508,0.089087081
34138,1,1,0.008,0.089442719
34139,1,1,0.008,0.089442719
34140,3,3,0.024193548,0.269407953
34141,5,3,0.04,0.321287732
34142,1,1,0.008130081,0.090166963
34143,1,1,0.008130081,0.090166963
34144,1,1,0.008196721,0.090535746
34145,2,1,0.016393443,0.127506704
34146,8,2,0.066115702,0.280937039
34147,230,6,1.703703704,1.228237872
34148,1,1,0.00625,0.079056942
34149,1,1,0.00625,0.079056942
34150,1,1,0.00625,0.079056942
34151,1,1,0.00625,0.079056942
34152,1,1,0.00625,0.079056942
34153,1,1,0.00625,0.079056942
34154,1,1,0.00625,0.079056942
34155,2,1,0.0125,0.111451261
34156,1,1,0.00625,0.079056942
34157,1,1,0.00625,0.079056942
34158,1,1,0.00625,0.079056942
34159,1,1,0.006289308,0.079305159
34160,1,1,0.006289308,0.079305159
34161,1,1,0.006289308,0.079305159
34162,1,1,0.006289308,0.079305159
34163,1,1,0.006329114,0.079555728
34164,1,1,0.006329114,0.079555728
34165,1,1,0.006369427,0.079808688
34166,3,2,0.018987342,0.17743821
34167,2,1,0.012820513,0.112861862
34168,2,1,0.012820513,0.112861862
34169,1,1,0.006493506,0.080582296
34170,1,1,0.006493506,0.080582296
34171,1,1,0.006535948,0.080845208
34172,1,1,0.006535948,0.080845208
34173,1,1,0.006578947,0.081110711
34174,1,1,0.006578947,0.081110711
34175,1,1,0.006578947,0.081110711
34176,1,1,0.006578947,0.081110711
34177,1,1,0.006622517,0.081378846
34178,1,1,0.006578947,0.081110711
34179,1,1,0.006622517,0.081378846
34180,1,1,0.006622517,0.081378846
34181,1,1,0.006622517,0.081378846
34182,1,1,0.006578947,0.081110711
34183,1,1,0.006622517,0.081378846
34184,2,1,0.013245033,0.114702802
34185,1,1,0.006622517,0.081378846
34186,1,1,0.006666667,0.081649658
34187,1,1,0.006666667,0.081649658
34188,1,1,0.006666667,0.081649658
34189,1,1,0.006666667,0.081649658
34190,1,1,0.006711409,0.081923192
34191,1,1,0.006711409,0.081923192
34192,1,1,0.006756757,0.082199494
34193,1,1,0.006756757,0.082199494
34194,1,1,0.006802721,0.08247861
34195,1,1,0.006802721,0.08247861
34196,1,1,0.006849315,0.082760589
34197,1,1,0.006849315,0.082760589
34198,1,1,0.006896552,0.08304548
34199,1,1,0.006896552,0.08304548
34200,1,1,0.006944444,0.083333333
34201,1,1,0.006944444,0.083333333
34202,1,1,0.006993007,0.083624201
34203,2,1,0.013986014,0.117845326
34204,3,1,0.021126761,0.144315939
34205,2,1,0.014184397,0.118672154
34206,2,1,0.014388489,0.11951663
34207,2,1,0.014388489,0.11951663
34208,1,1,0.00729927,0.085435766
34209,4,2,0.028985507,0.207242197
34210,1,1,0.007352941,0.085749293
34211,1,1,0.007407407,0.086066297
34212,1,1,0.007407407,0.086066297
34213,3,2,0.02238806,0.192585023
34214,5,2,0.037037037,0.256480409
34215,1,1,0.007575758,0.087038828
34216,1,1,0.007575758,0.087038828
34217,1,1,0.007575758,0.087038828
34218,1,1,0.007575758,0.087038828
34219,1,1,0.007633588,0.087370406
34220,2,1,0.015267176,0.123084263
34221,1,1,0.007692308,0.087705802
34222,1,1,0.007751938,0.088045091
34223,1,1,0.007751938,0.088045091
34224,1,1,0.0078125,0.088388348
34225,3,2,0.023255814,0.19625861
34226,2,2,0.015748031,0.177471302
34227,2,2,0.015748031,0.177471302
34228,3,3,0.023809524,0.267261242
34229,5,3,0.039370079,0.31876684
34230,2,2,0.016,0.178885438
34231,2,2,0.016,0.178885438
34232,1,1,0.008064516,0.089802651
34233,1,1,0.008064516,0.089802651
34234,1,1,0.008130081,0.090166963
34235,1,1,0.008130081,0.090166963
34236,1,1,0.008196721,0.090535746
34237,3,2,0.024390244,0.200957325
34238,2,2,0.016528926,0.181818182
34239,2,2,0.016528926,0.181818182
34240,4,2,0.033333333,0.222035402
34241,18,2,0.148760331,0.459368353
34242,195,6,1.585365854,1.260541318
34243,1,1,0.006097561,0.078086881
34244,1,1,0.006060606,0.077849894
34245,1,1,0.006097561,0.078086881
34246,1,1,0.006097561,0.078086881
34247,1,1,0.006134969,0.078326045
34248,1,1,0.006134969,0.078326045
34249,1,1,0.00617284,0.07856742
34250,1,1,0.006134969,0.078326045
34251,1,1,0.00617284,0.07856742
34252,2,1,0.012345679,0.110765508
34253,1,1,0.00621118,0.078811041
34254,1,1,0.00625,0.079056942
34255,1,1,0.00625,0.079056942
34256,1,1,0.006289308,0.079305159
34257,1,1,0.006289308,0.079305159
34258,1,1,0.006329114,0.079555728
34259,1,1,0.006329114,0.079555728
34260,1,1,0.006329114,0.079555728
34261,1,1,0.006329114,0.079555728
34262,1,1,0.006369427,0.079808688
34263,2,1,0.012738854,0.112504196
34264,3,2,0.01910828,0.177999481
34265,3,2,0.019354839,0.179138187
34266,3,2,0.019354839,0.179138187
34267,2,2,0.013071895,0.161690417
34268,2,2,0.013071895,0.161690417
34269,4,2,0.026315789,0.197580344
34270,4,2,0.025974026,0.19630748
34271,2,1,0.013157895,0.114327409
34272,2,1,0.013157895,0.114327409
34273,1,1,0.006622517,0.081378846
34274,2,1,0.013245033,0.114702802
34275,1,1,0.006666667,0.081649658
34276,1,1,0.006711409,0.081923192
34277,1,1,0.006711409,0.081923192
34278,1,1,0.006756757,0.082199494
34279,1,1,0.006711409,0.081923192
34280,1,1,0.006756757,0.082199494
34281,1,1,0.006756757,0.082199494
34282,2,1,0.013605442,0.116242222
34283,2,1,0.013605442,0.116242222
34284,1,1,0.006849315,0.082760589
34285,1,1,0.006849315,0.082760589
34286,2,1,0.013793103,0.117035542
34287,4,2,0.02739726,0.201552782
34288,1,1,0.006993007,0.083624201
34289,1,1,0.006993007,0.083624201
34290,1,1,0.007042254,0.083918136
34291,1,1,0.007042254,0.083918136
34292,1,1,0.007092199,0.084215192
34293,1,1,0.007092199,0.084215192
34294,2,2,0.014285714,0.169030851
34295,2,2,0.014285714,0.169030851
34296,1,1,0.007194245,0.084818893
34297,3,2,0.021428571,0.188437618
34298,1,1,0.007246377,0.085125653
34299,1,1,0.007246377,0.085125653
34300,2,2,0.01459854,0.170871532
34301,2,2,0.014492754,0.170251306
34302,1,1,0.00729927,0.085435766
34303,1,1,0.00729927,0.085435766
34304,2,2,0.014705882,0.171498585
34305,4,2,0.02919708,0.240758783
34306,1,1,0.007407407,0.086066297
34307,1,1,0.007407407,0.086066297
34308,1,1,0.007407407,0.086066297
34309,1,1,0.007407407,0.086066297
34310,1,1,0.007462687,0.086386843
34311,1,1,0.007462687,0.086386843
34312,1,1,0.007518797,0.086710997
34313,1,1,0.007518797,0.086710997
34314,1,1,0.007575758,0.087038828
34315,1,1,0.007575758,0.087038828
34316,1,1,0.007633588,0.087370406
34317,1,1,0.007633588,0.087370406
34318,1,1,0.007692308,0.087705802
34319,3,2,0.022900763,0.194764112
34320,3,3,0.023255814,0.264135272
34321,3,3,0.023255814,0.264135272
34322,3,3,0.0234375,0.265165043
34323,3,3,0.0234375,0.265165043
34324,1,1,0.007874016,0.088735651
34325,1,1,0.007874016,0.088735651
34326,1,1,0.007936508,0.089087081
34327,1,1,0.007936508,0.089087081
34328,1,1,0.008,0.089442719
34329,1,1,0.008,0.089442719
34330,3,3,0.024193548,0.269407953
34331,3,3,0.024193548,0.269407953
34332,1,1,0.008130081,0.090166963
34333,1,1,0.008130081,0.090166963
34334,1,1,0.008196721,0.090535746
34335,3,2,0.024390244,0.200957325
34336,1,1,0.008264463,0.090909091
34337,7,2,0.05785124,0.297139716
34338,15,2,0.125,0.379351503
34339,273,6,2.166666667,1.115347479
34340,1,1,0.004975124,0.070534562
34341,1,1,0.004975124,0.070534562
34342,2,1,0.009950249,0.099501244
34343,2,1,0.009950249,0.099501244
34344,1,1,0.005,0.070710678
34345,1,1,0.004975124,0.070534562
34346,2,2,0.01,0.141421356
34347,2,2,0.01,0.141421356
34348,1,1,0.004975124,0.070534562
34349,1,1,0.004975124,0.070534562
34350,1,1,0.005,0.070710678
34351,1,1,0.005,0.070710678
34352,1,1,0.005025126,0.070888121
34353,1,1,0.005025126,0.070888121
34354,1,1,0.005050505,0.071066905
34355,1,1,0.005025126,0.070888121
34356,3,2,0.015151515,0.158587443
34357,3,2,0.015151515,0.158587443
34358,1,1,0.005076142,0.07124705
34359,1,1,0.005050505,0.071066905
34360,1,1,0.005076142,0.07124705
34361,3,2,0.015151515,0.158587443
34362,1,1,0.005102041,0.071428571
34363,3,2,0.015228426,0.158987785
34364,1,1,0.005128205,0.071611487
34365,6,3,0.030769231,0.246787448
34366,5,3,0.025773196,0.237333351
34367,1,1,0.005154639,0.071795816
34368,1,1,0.005154639,0.071795816
34369,1,1,0.005181347,0.071981575
34370,3,2,0.015544041,0.160620021
34371,2,2,0.010416667,0.144337567
34372,1,1,0.005181347,0.071981575
34373,1,1,0.005181347,0.071981575
34374,1,1,0.005208333,0.072168784
34375,1,1,0.005208333,0.072168784
34376,1,1,0.005235602,0.072357461
34377,4,2,0.020833333,0.176003728
34378,2,1,0.010526316,0.102326052
34379,1,1,0.005263158,0.072547625
34380,1,1,0.005291005,0.072739297
34381,1,1,0.005291005,0.072739297
34382,1,1,0.005319149,0.072932496
34383,2,1,0.010638298,0.102865974
34384,4,2,0.021276596,0.177849507
34385,1,1,0.005347594,0.073127242
34386,2,1,0.010752688,0.103414533
34387,4,2,0.021390374,0.178320096
34388,1,1,0.005405405,0.073521462
34389,1,1,0.005405405,0.073521462
34390,1,1,0.005434783,0.073720978
34391,3,1,0.016304348,0.126988811
34392,1,1,0.005434783,0.073720978
34393,1,1,0.005434783,0.073720978
34394,2,1,0.010928962,0.104254077
34395,1,1,0.005494505,0.074124932
34396,1,1,0.005494505,0.074124932
34397,1,1,0.005524862,0.074329415
34398,1,1,0.005524862,0.074329415
34399,3,1,0.016574586,0.12802509
34400,3,1,0.016574586,0.12802509
34401,3,1,0.016853933,0.129087151
34402,4,1,0.02247191,0.148630516
34403,1,1,0.005714286,0.075592895
34404,1,1,0.005747126,0.075809804
34405,1,1,0.005747126,0.075809804
34406,1,1,0.005747126,0.075809804
34407,1,1,0.005747126,0.075809804
34408,2,1,0.011560694,0.10720765
34409,2,1,0.011428571,0.106596857
34410,2,1,0.011560694,0.10720765
34411,2,1,0.011560694,0.10720765
34412,1,1,0.005847953,0.076471911
34413,1,1,0.005847953,0.076471911
34414,1,1,0.005847953,0.076471911
34415,1,1,0.005847953,0.076471911
34416,1,1,0.005882353,0.076696499
34417,1,1,0.005882353,0.076696499
34418,1,1,0.00591716,0.076923077
34419,1,1,0.00591716,0.076923077
34420,1,1,0.00591716,0.076923077
34421,3,2,0.017751479,0.171595204
34422,2,2,0.011904762,0.15430335
34423,1,1,0.005952381,0.077151675
34424,1,1,0.005952381,0.077151675
34425,1,1,0.005988024,0.077382323
34426,2,1,0.011976048,0.109105009
34427,5,2,0.02994012,0.203142472
34428,2,1,0.012121212,0.109760204
34429,1,1,0.006134969,0.078326045
34430,2,1,0.012269939,0.110427344
34431,1,1,0.006134969,0.078326045
34432,1,1,0.006134969,0.078326045
34433,2,1,0.012345679,0.110765508
34434,3,2,0.018518519,0.175245071
34435,1,1,0.00625,0.079056942
34436,1,1,0.00625,0.079056942
34437,3,1,0.018867925,0.136488425
34438,3,1,0.018867925,0.136488425
34439,1,1,0.006410256,0.080064077
34440,1,1,0.006410256,0.080064077
34441,1,1,0.006451613,0.080321933
34442,2,1,0.012903226,0.11322296
34443,3,2,0.019354839,0.179138187
34444,2,1,0.013071895,0.113955676
34445,2,1,0.013071895,0.113955676
34446,1,1,0.006578947,0.081110711
34447,1,1,0.006578947,0.081110711
34448,1,1,0.006622517,0.081378846
34449,1,1,0.006622517,0.081378846
34450,1,1,0.006666667,0.081649658
34451,1,1,0.006666667,0.081649658
34452,1,1,0.006711409,0.081923192
34453,1,1,0.006711409,0.081923192
34454,1,1,0.006756757,0.082199494
34455,1,1,0.006756757,0.082199494
34456,1,1,0.006802721,0.08247861
34457,1,1,0.006802721,0.08247861
34458,1,1,0.006802721,0.08247861
34459,1,1,0.006802721,0.08247861
34460,3,2,0.020547945,0.184547091
34461,5,2,0.034013605,0.245924757
34462,2,2,0.013793103,0.16609096
34463,1,1,0.006896552,0.08304548
34464,1,1,0.006896552,0.08304548
34465,1,1,0.006944444,0.083333333
34466,3,2,0.020689655,0.185178799
34467,2,1,0.013986014,0.117845326
34468,2,1,0.013986014,0.117845326
34469,1,1,0.007042254,0.083918136
34470,1,1,0.007042254,0.083918136
34471,1,1,0.007092199,0.084215192
34472,1,1,0.007092199,0.084215192
34473,1,1,0.007092199,0.084215192
34474,1,1,0.007092199,0.084215192
34475,1,1,0.007142857,0.084515425
34476,1,1,0.007142857,0.084515425
34477,1,1,0.007194245,0.084818893
34478,1,1,0.007194245,0.084818893
34479,1,1,0.007246377,0.085125653
34480,1,1,0.007246377,0.085125653
34481,1,1,0.007246377,0.085125653
34482,1,1,0.007246377,0.085125653
34483,1,1,0.00729927,0.085435766
34484,2,1,0.01459854,0.120379392
34485,1,1,0.00729927,0.085435766
34486,1,1,0.00729927,0.085435766
34487,1,1,0.007352941,0.085749293
34488,3,2,0.022222222,0.191874752
34489,3,2,0.022222222,0.191874752
34490,1,1,0.007462687,0.086386843
34491,1,1,0.007462687,0.086386843
34492,1,1,0.007518797,0.086710997
34493,5,2,0.037313433,0.257422634
34494,2,2,0.015151515,0.174077656
34495,2,2,0.015267176,0.174740811
34496,4,2,0.030534351,0.246168526
34497,2,2,0.015384615,0.175411604
34498,2,2,0.015503876,0.176090181
34499,2,2,0.015503876,0.176090181
34500,3,3,0.0234375,0.265165043
34501,3,3,0.0234375,0.265165043
34502,4,2,0.031496063,0.215914735
34503,6,2,0.046875,0.276632591
34504,1,1,0.008064516,0.089802651
34505,1,1,0.008064516,0.089802651
34506,1,1,0.008130081,0.090166963
34507,6,2,0.048387097,0.280963462
34508,8,2,0.06504065,0.332399064
34509,11,4,0.090909091,0.465474668
34510,328,7,2.603174603,1.265412913
34511,1,1,0.005319149,0.072932496
34512,1,1,0.005319149,0.072932496
34513,1,1,0.005347594,0.073127242
34514,1,1,0.005347594,0.073127242
34515,1,1,0.005347594,0.073127242
34516,1,1,0.005347594,0.073127242
34517,3,1,0.016042781,0.125977291
34518,3,1,0.016042781,0.125977291
34519,1,1,0.005376344,0.073323558
34520,1,1,0.005376344,0.073323558
34521,2,1,0.010810811,0.103692123
34522,2,1,0.010810811,0.103692123
34523,1,1,0.005405405,0.073521462
34524,1,1,0.005405405,0.073521462
34525,1,1,0.005434783,0.073720978
34526,1,1,0.005434783,0.073720978
34527,1,1,0.005434783,0.073720978
34528,1,1,0.005434783,0.073720978
34529,1,1,0.005434783,0.073720978
34530,1,1,0.005434783,0.073720978
34531,1,1,0.005464481,0.073922127
34532,3,2,0.016304348,0.164484406
34533,1,1,0.005494505,0.074124932
34534,1,1,0.005494505,0.074124932
34535,1,1,0.005524862,0.074329415
34536,1,1,0.005524862,0.074329415
34537,3,2,0.016666667,0.16629381
34538,3,2,0.016666667,0.16629381
34539,1,1,0.005586592,0.074743509
34540,1,1,0.005586592,0.074743509
34541,3,1,0.016853933,0.129087151
34542,5,2,0.027777778,0.195781076
34543,1,1,0.005649718,0.075164603
34544,1,1,0.005649718,0.075164603
34545,1,1,0.005681818,0.075377836
34546,1,1,0.005681818,0.075377836
34547,1,1,0.005714286,0.075592895
34548,1,1,0.005714286,0.075592895
34549,2,1,0.011428571,0.106596857
34550,2,1,0.011428571,0.106596857
34551,1,1,0.005780347,0.076028592
34552,2,1,0.011560694,0.10720765
34553,2,1,0.011627907,0.10751701
34554,1,1,0.005847953,0.076471911
34555,1,1,0.005882353,0.076696499
34556,3,2,0.01754386,0.170593573
34557,1,1,0.00591716,0.076923077
34558,3,2,0.017647059,0.17109219
34559,2,2,0.011904762,0.15430335
34560,2,2,0.011904762,0.15430335
34561,1,1,0.00591716,0.076923077
34562,1,1,0.00591716,0.076923077
34563,2,1,0.011904762,0.108781781
34564,2,1,0.011904762,0.108781781
34565,1,1,0.005952381,0.077151675
34566,1,1,0.005952381,0.077151675
34567,1,1,0.005988024,0.077382323
34568,2,1,0.011976048,0.109105009
34569,1,1,0.006024096,0.077615053
34570,3,2,0.018181818,0.173652557
34571,5,2,0.02994012,0.230900534
34572,1,1,0.006060606,0.077849894
34573,3,2,0.018072289,0.173131289
34574,3,1,0.018292683,0.134418127
34575,3,1,0.018292683,0.134418127
34576,1,1,0.00617284,0.07856742
34577,1,1,0.00617284,0.07856742
